id,text,Diagnostic,Prognostic,Motivational,Community,Engagement,Political Endorsement
1235848594201870,"“I believe that the pandemic opened a lot of people's eyes. They understand now, better than they ever did before, that they need a collective voice to stand up for themselves and to protect themselves.” -RWDSU Pres. <redacted_mention> talks BAmazonUnion on NPR All Things Considered. #BAmazonUnion #UnionYes #1u",0,0,0,0,0,0
1056025449582360,"“We are living the co-op values by doing this. Coming together to unionize as workers is 100% aligned with what REI says they are.” ICYMI, REI Union SoHo member Claire Chang drops the mic in a Bloomberg article from Josh Eidelson! #REIunion 

CC: REI Union",0,0,0,0,0,0
1202880820790470,"We're proud to be a co-sponsor of the Latino Leadership Institute's 6th Annual Women's Electoral Conference, coming up Sat, May 21, 10 AM - 2 PM. Register to join virtually: ",0,0,0,0,1,0
1475128273177060,"This weekend, RWDSU Chicago Joint Board officers were elected to new terms. Congrats to President Lisa Russell, Secretary-Treasurer Ryan McIntyre, Recorder Ernesto Perez, Local 200 President George Leonard, Local 291 President Ryan McIntyre, Local 853 President Adam Woosley, Local 20 President Jessie Medina, Local 200 V.P. Jaqueline Harvey, and Support Staff Donna J. Johnson and Molly A. Moore.!

All were sworn in by RWDSU President <redacted_mention>.",0,0,0,1,0,0
1692005768039130,"Yesterday, RWDSU Mid-South Council member and shop steward Mona Darby shared her story at the Jewish Labor Committee's Tisha B’Av virtual memorial: “This is a challenging thing to go through—to stay away from our families and our little ones,” she said through her mask. Of her poultry plant’s 600 workers, 100 have tested positive. RWDSU President <redacted_mention> shared our deep sadness for the union members we have lost, and the lives the entire country has lost to COVID-19 stating, “the world has changed in ways we never contemplated, and 150,000 families are in mourning,” said Appelbaum. RWDSU's members, “have been deemed essential but [have been] treated as expendable” by bosses. Read more about the commemoration:",1,0,0,1,0,0
1339772643658790,"""If Martin Luther King Jr. still lived, he’d probably tell people to join unions.""

Great discussion with history professor Peter Cole on MLK's legacy:  #MLKDay #1u",0,0,0,1,0,0
2306652076333990,Hmmm...I wonder who they favor.,0,0,0,0,0,0
5.35837E+14,"Help #StoptheSpread of #COVID19 If you're feeling sick, stay home and call your doctor. #1U #Union",0,0,0,0,1,0
4.83612E+14,"""Each and every RWDSU contract is unique to the workforce who negotiated it, our worker-led bargaining committees face the companies firsthand and truly win provisions the workers want and need"" -<redacted_mention>  #1u #OrganizeYourWorkplace",0,0,0,0,0,0
5.25939E+14,This remind you of anyone you know??,0,0,0,0,1,0
9.10823E+14,Democratize your workplace: unionize! Contact an organizer to help you get started today:  #OrganizeYourWorkplace,0,0,1,0,0,0
7.78671E+14,"On #InternationalWomensDay, join RWDSU, UNI Global Union and unions around the world pledging to end workplace violence and harassment against women. #1u",1,1,1,1,0,0
1769039417214870,"Today, Amazon and the National Safety Council announced a partnership to research workplace injuries. RWDSU President <redacted_mention> issued the following statement: “The root cause of this issue is Amazon’s business model of expecting workers to perform like robots at an unbearable and often unattainable pace of work. Workers need real protection and not just more smoke and mirrors.”

For the full statement: ",1,1,0,0,0,0
1992867977827900,"🎵There's power in a factory, power in the land
Power in the hand of the worker
But it all amounts to nothing if together we don't stand
There is power in a union🎵",0,0,0,1,0,0
2800813026753370,Congrats to our brothers and sisters at UFCW770 on reaching an agreement with Ralphs and Albertsons!,0,0,0,1,0,0
1580459882872600,"NY members: NYC is now offering in-home #COVID19 vaccinations to any city resident who requests one! You can also request whether you want the Pfizer, Moderna or Johnson & Johnson vaccine. Let us know if you'd like to get #vaccinated at home by filling out this form: ",0,0,0,0,1,0
9.32279E+14,"Rest in power to Local 338 RWDSU/UFCW member Ray Wishropp, who was killed in an act of senseless violence yesterday. Our entire union mourns this tragic loss. 

Local 338 reps and counseling resources are available to our members at this difficult time. Per Local 338: ""If you or a colleague need immediate support please do not hesitate to our Member Assistance Program Dir., Jenn Lipack at 516-294-1338 ext. 1304 or text her at 516-826-5690.""",1,1,0,1,0,0
1199970924421650,Grilling this weekend or on Tuesday for the holiday? Make your BBQ #UnionMade with the AFL-CIO guide: ,0,0,1,0,0,0
1105806691173670,"What time is it? Time to organize your workplace! Building power at work can transform our jobs, improve our lives, and make our communities stronger. Contact an organizer today:  #1u #UnionStrong",0,0,1,1,0,0
5.01397E+14,"All eyes on <redacted_mention> this week waiting to see if they’ll stop their bad faith bargaining and come to the table and negotiate a #faircontractNOW! <redacted_mention> has been taking action all week! All three <redacted_mention> stores have participated, with more actions to come coast to coast! #reiunion",1,1,0,0,0,0
1250799979376120,Solidarity is a verb. #1u,0,0,0,0,0,0
4.15863E+14,"Protect yourself, your family, and essential workers. ALWAYS #WearAMask when shopping. For added protection, shop early or late when stores have less foot traffic.",1,1,1,0,0,0
3.62127E+14,NYC: There are a lot of crazy things happening in the federal government right now. Come out to U.S. Senator Kirsten Gillibrand's Town Hall in Queens to get an update from your representative and make your voice heard. #1u,0,0,1,0,0,0
8.54808E+14,"Solidarity knows no borders! 

Learn more about RWDSU’s international solidarity work: ",0,0,0,0,0,0
8.66021E+14,The REI Union Chicago picket line dogs say: Happy #NationalDogDay to all the union pups!,0,0,0,0,1,0
5.64365E+14,"We demand respect.
.
United Food and Commercial Workers International Union, AFL-CIO, Racked, Sarah Jaffe, New York State AFL-CIO, New York City Central Labor Council, AFL-CIO, Retail Action Project, Local 1-S Macy's Workers, Local 338 RWDSU/UFCW, Local 1102, RWDSU Mid-South Council, RWDSU- CENTRAL STATES COUNCIL.",1,1,0,0,0,0
8.94865E+14,"NY #sagaftramembers, join the #WGAstrong Solidarity Day tomorrow, 6/27, hosted by the Writers Guild Initiative and Columbia Film School Alums. Come out and show your support!

🪧11 AM - 2 PM ET, Netflix Manhattan HQ - 888 Broadway, New York
👉More info at sagaftra.org/wgastrike",0,0,1,0,0,0
8974904525906250,"SAG-AFTRA Philadelphia Local #SagAftraMembers, join us online on WEDNESDAY, 11/6 at 10 AM ET or 6 PM ET for your Commercials Contracts wages & working conditions meeting! Let your voice be heard. RSVP below.

10 AM: 
6 PM: ",0,0,1,0,0,0
5.75459E+14,"New York #sagaftramembers, will we see you on the #WGAstrike picket line tomorrow, 6/12? We hope so! #WGAstrong

Join us from 2 - 5 p.m. ET!
Amazon - 450 W 33rd St, New York, NY 10001
👉More info at sagaftra.org/wgastrike",0,0,1,1,0,0
1213574749871060,"“This agreement goes to the heart of SAG-AFTRA’s mission of advocating for media professionals working in today’s gig economy.""- SAG-AFTRA President Gabrielle Carteris.",0,0,0,0,0,0
1961466074330450,2021 SAG-AFTRA New York Local Election Results Announced,0,0,0,0,0,0
8587374761388050,SAG-AFTRA Unveils New Video Game Agreement for Indie Devs,0,0,0,1,0,0
1499054184096680,Two weeks remain until the last day to vote is upon us #sagaftramembers. Update your profile pic and grab some shareable #sagaftravotes graphics at sagaftra.org/vote2020.,0,0,1,0,1,0
1761958691206650,The SAG Awards are this Sunday and we have a checklist to make the #BIGNIGHTATHOME that much more special!,0,0,0,0,1,0
1937241030445520,"Reminder: The deadline is tomorrow, March 2, for #sagaftramembers to report their 2021 earnings to SAG-AFTRA. Learn more at: ",0,0,0,0,1,0
2065946363847410,SAG-AFTRA singers Dorian and Nayanna Holley  #sagaftramember #yourvoiceinmusic,0,0,0,0,0,0
1623033575293890,"This #FeatureFriday we are excited to spotlight #sagaftramember Ari Shapiro (he/him): journalist, singer, and award-winning host of NPR's #AllThingsConsidered. From reporting aboard Air Force One to being an answer on Jeopardy, he has done it all! #PRIDEMonth

📸: 1 - David Gilkey/3 - Stephen Voss/4 - Victor Jeffreys",0,0,0,1,0,0
5.31594E+14,Wishing our #SagAftraMembers a happy and safe #FourthofJuly! 🎆 Celebrate the day with joy and pride as we honor our nation's independence.,0,0,0,0,1,0
